dim1,dim2,Species
-0.945353618378248,2.06951442575303,nz.backgr
-0.793634729693746,2.04014522533876,nz.backgr
-0.659461976571266,2.02229810612841,nz.backgr
-0.179350784107011,1.91484973561029,nz.backgr
-0.0983875394703912,1.88931007788893,nz.backgr
-0.173191436085655,1.90116694434351,nz.backgr
-0.165958193879515,1.89856338411735,nz.backgr
-1.26666543247703,2.09542500158428,nz.backgr
-1.30409029187909,2.10157631097388,nz.backgr
-1.15561857284046,2.08533177414369,nz.backgr
-1.12035772675741,2.08015904798804,nz.backgr
-0.858839893670688,2.01455074634144,nz.backgr
-0.623159215611864,1.97472485818725,nz.backgr
-0.501260842746425,1.95421695180866,nz.backgr
-0.403412638357742,1.94479667756506,nz.backgr
-0.313345883837493,1.900063193142,nz.backgr
-0.281322256887824,1.92280393318188,nz.backgr
-0.300363027117452,1.91575640589545,nz.backgr
-0.263734428306526,1.8865138380225,nz.backgr
-0.260986557856068,1.85026271633493,nz.backgr
-0.274325683134085,1.91994073498445,nz.backgr
-0.310207626904383,1.9139484392312,nz.backgr
-0.292313059850093,1.93052679946345,nz.backgr
-0.314064475881745,1.94462263008398,nz.backgr
-1.2877006907472,2.07785156042979,nz.backgr
-1.2771941478877,2.08618507356467,nz.backgr
-1.23754790536983,2.06644846760203,nz.backgr
-1.06716076523703,2.01843718471477,nz.backgr
-0.885042840610598,1.9905572225812,nz.backgr
-0.741440494757157,1.93502410730353,nz.backgr
-0.560167925566707,1.92326031615864,nz.backgr
-0.460667323938569,1.9197006746956,nz.backgr
-0.389104075916423,1.88501088944326,nz.backgr
-0.242321702042661,1.87640773250595,nz.backgr
-0.224545765943908,1.85862762447876,nz.backgr
-0.307046104157352,1.87458380518757,nz.backgr
-0.327952645463183,1.91325304425953,nz.backgr
-0.273997733732513,1.92838507500569,nz.backgr
-0.291981676436989,1.85133882744827,nz.backgr
-0.232846667993293,1.83686409246106,nz.backgr
-0.312089370553087,1.86167767316946,nz.backgr
-1.2942759959556,2.06107838204365,nz.backgr
-1.29662794130662,2.07067475748836,nz.backgr
-1.23003945861991,2.06025800006628,nz.backgr
-1.04515547934481,2.03056523201669,nz.backgr
-0.887355782471576,1.97767898692209,nz.backgr
-0.730738492508595,1.92761348604454,nz.backgr
-0.585249407626511,1.89066054668672,nz.backgr
-0.518756223647516,1.89454163145355,nz.backgr
-0.498952144835854,1.87771958495627,nz.backgr
-0.365714893966833,1.83232015154915,nz.backgr
-0.372927862981081,1.84909853971992,nz.backgr
-0.410873680493203,1.87069040751275,nz.backgr
-0.383243846789128,1.87949902213426,nz.backgr
-0.389339249545195,1.88096991318703,nz.backgr
-0.338825307912741,1.89095580916327,nz.backgr
-0.378201462826443,1.86323524541126,nz.backgr
-0.221983228454325,1.82401744714635,nz.backgr
-0.39464954791335,1.88557376786146,nz.backgr
-1.28239407756685,2.05217355689278,nz.backgr
-1.23715088769234,2.03287390219479,nz.backgr
-1.02557080482526,1.97628590489783,nz.backgr
-0.977537591924349,1.9857539139908,nz.backgr
-0.9819054867902,1.98543981426817,nz.backgr
-0.820268232851461,1.92060130506517,nz.backgr
-0.643034397983911,1.85847815908845,nz.backgr
-0.537151467497914,1.80072094014379,nz.backgr
-0.514725354508445,1.7975559581877,nz.backgr
-0.506741465704314,1.81369841204532,nz.backgr
-0.42918752539533,1.8246362960253,nz.backgr
-0.378873706368822,1.79402531660424,nz.backgr
-0.420660681103858,1.8391828729647,nz.backgr
-0.404373426112827,1.82572713310587,nz.backgr
-0.424430150116786,1.8243063391484,nz.backgr
-0.419826460568588,1.84776632477806,nz.backgr
-0.472687162592499,1.84540521553879,nz.backgr
-0.440123046951858,1.83839545689168,nz.backgr
-0.508472756325842,1.90328259992287,nz.backgr
-0.562013653965229,1.95464125878712,nz.backgr
-0.58106615377338,1.94241263670621,nz.backgr
-0.537831426530148,1.94709470485164,nz.backgr
-1.41317926212907,2.00957465340154,nz.backgr
-1.305772704344,1.97424605798755,nz.backgr
-1.17117297015394,1.94219201835488,nz.backgr
-1.11134111396395,1.94606389848075,nz.backgr
-0.867033771094948,1.81632915851621,nz.backgr
-0.865477437041268,1.83101162412939,nz.backgr
-0.961168246462647,1.91748910917174,nz.backgr
-0.920503412418388,1.90419448888824,nz.backgr
-0.665929426685243,1.75099428213146,nz.backgr
-0.553465169412228,1.70846941382712,nz.backgr
-0.58080603417372,1.74488811991259,nz.backgr
-0.599260385819358,1.78660971315499,nz.backgr
-0.569598466685789,1.83289345432058,nz.backgr
-0.50211077733447,1.80189751944727,nz.backgr
-0.443960027983878,1.77610781413344,nz.backgr
-0.410917686011805,1.72427664635773,nz.backgr
-0.397571452465714,1.72972602555728,nz.backgr
-0.466864270704854,1.76770011377792,nz.backgr
-0.432793537356601,1.78094479558509,nz.backgr
-0.35705777229079,1.80325942710701,nz.backgr
-0.500454224124995,1.85592723594617,nz.backgr
-0.569006668714149,1.89712690668146,nz.backgr
-0.596177915085612,1.93065893889192,nz.backgr
-0.587114420033841,1.92704893877377,nz.backgr
-0.678698005916258,1.96052770668176,nz.backgr
-0.596968764315253,1.95911865280877,nz.backgr
-1.38359781076329,1.98186115258543,nz.backgr
-1.06420294697186,1.84630869331027,nz.backgr
-1.05954386131823,1.8676412374071,nz.backgr
-0.976826159509111,1.83086908594804,nz.backgr
-1.10475985825161,1.92520525744248,nz.backgr
-0.95659040406438,1.90480584387978,nz.backgr
-0.718038848429099,1.76705267097284,nz.backgr
-0.616666086272337,1.70731667128008,nz.backgr
-0.590211018456941,1.6723549841612,nz.backgr
-0.563620545172709,1.74050457330793,nz.backgr
-0.707985414650952,1.85590778086294,nz.backgr
-0.644729015858753,1.83276447357856,nz.backgr
-0.613106499003928,1.78368223192144,nz.backgr
-0.568197305066829,1.72451281421571,nz.backgr
-0.558531637627313,1.78273813861519,nz.backgr
-0.412156226965653,1.72362433682569,nz.backgr
-0.369516495717915,1.6998162325423,nz.backgr
-0.367940897286942,1.72214257433892,nz.backgr
-0.440324444649384,1.78971332558403,nz.backgr
-0.550726610387114,1.8718406382226,nz.backgr
-0.629535243802606,1.90149673696124,nz.backgr
-0.664968819658561,1.93113892394555,nz.backgr
-0.659975014252076,1.94804034710392,nz.backgr
-0.59254040587521,1.91968055409713,nz.backgr
-1.28264371926031,1.91760824984189,nz.backgr
-1.28599406001423,1.91027258800159,nz.backgr
-1.18055924835555,1.94028175775741,nz.backgr
-1.15043621813929,1.93401945483852,nz.backgr
-1.09078466577293,1.89349832428238,nz.backgr
-0.983007564998215,1.87895251378485,nz.backgr
-0.913501217620088,1.85937270449035,nz.backgr
-0.78042572311451,1.82340431780343,nz.backgr
-0.74741268258232,1.82732766149881,nz.backgr
-0.866294421540284,1.86048960727592,nz.backgr
-0.745532546762233,1.82083350571472,nz.backgr
-0.655989280370448,1.72780953179033,nz.backgr
-0.639679511196483,1.73150375508582,nz.backgr
-0.626328033115433,1.76564987195595,nz.backgr
-0.635379030694697,1.74755982016279,nz.backgr
-0.571945448089862,1.73876590616698,nz.backgr
-0.47273505809143,1.69570335990213,nz.backgr
-0.588315368567463,1.76238822536188,nz.backgr
-0.575406596908656,1.81023605954757,nz.backgr
-0.57480941529925,1.8550386671189,nz.backgr
-0.653598096449571,1.8826091729408,nz.backgr
-0.65088948704789,1.89980946700471,nz.backgr
-0.823669695429,1.93819996865007,nz.backgr
-0.762000462043373,1.93465584535829,nz.backgr
-0.704207531346107,1.93261724766427,nz.backgr
-0.709349093325908,1.93297828209797,nz.backgr
-0.64072401697822,1.9150704026646,nz.backgr
-1.2681103949895,1.88554241984561,nz.backgr
-1.15768220145018,1.8911432079961,nz.backgr
-1.13762157300267,1.9167507600493,nz.backgr
-1.10116867098528,1.87257819385841,nz.backgr
-1.01804487274079,1.85381027413955,nz.backgr
-0.927704503106336,1.81986011069405,nz.backgr
-0.888516254056635,1.79104505690752,nz.backgr
-0.948455836620211,1.81220605948717,nz.backgr
-0.976114382839316,1.82497645403126,nz.backgr
-0.957380167477947,1.80827048551578,nz.backgr
-0.94090280894847,1.81193679580474,nz.backgr
-0.90715808158889,1.81968761742971,nz.backgr
-0.75529417480027,1.77189872300635,nz.backgr
-0.823265592886294,1.7767238217692,nz.backgr
-0.698660707359472,1.72725979943506,nz.backgr
-0.560285014541256,1.68675812184896,nz.backgr
-0.701931840756861,1.77661061469013,nz.backgr
-0.716394073558485,1.80685702599949,nz.backgr
-0.768975864427722,1.84226381605766,nz.backgr
-0.808293491403508,1.8556700308892,nz.backgr
-0.760768723643435,1.86142863010293,nz.backgr
-0.749685563953632,1.86561457120689,nz.backgr
-0.793114522037533,1.89943460424673,nz.backgr
-0.690818527622134,1.888341409061,nz.backgr
-0.561618164973887,1.86260887433877,nz.backgr
-0.742460469407184,1.93144456745373,nz.backgr
-1.23860694016009,1.88016235675033,nz.backgr
-1.01620192854025,1.78149522215563,nz.backgr
-0.846459892661596,1.67427520654282,nz.backgr
-0.768721894511242,1.64229493753717,nz.backgr
-1.03082275033554,1.79663636681209,nz.backgr
-1.02759754824099,1.79649346743591,nz.backgr
-1.01736497193162,1.79855882596879,nz.backgr
-0.967982267726711,1.78992082394555,nz.backgr
-0.989846566265586,1.81921591346053,nz.backgr
-0.911008144020087,1.79440366893489,nz.backgr
-0.893779924283047,1.76070975633327,nz.backgr
-0.831441526476705,1.77231702791418,nz.backgr
-0.808136037401141,1.72879658510741,nz.backgr
-0.691374821394744,1.69893359552596,nz.backgr
-0.697505798417481,1.68597667191092,nz.backgr
-0.720547366899344,1.70503012362714,nz.backgr
-0.754875265181301,1.78065063203311,nz.backgr
-0.805905568523825,1.81750486393358,nz.backgr
-0.737230108755481,1.81097057262425,nz.backgr
-0.672741845443276,1.78158070419224,nz.backgr
-0.719082706988547,1.79167440498269,nz.backgr
-0.818601005648844,1.8667940816287,nz.backgr
-0.753332193403712,1.86307699335317,nz.backgr
-0.681167658624175,1.84568573872662,nz.backgr
-0.70900097043327,1.86054495008365,nz.backgr
-0.589174968763082,1.83883834175887,nz.backgr
-0.71493054515703,1.90903892828307,nz.backgr
-1.07617175656242,1.7104976992073,nz.backgr
-0.714562104091227,1.56062615114607,nz.backgr
-0.940700306928361,1.68820234072285,nz.backgr
-1.22950579397261,1.84050253461191,nz.backgr
-1.09626312342399,1.82618658733669,nz.backgr
-1.11833242893982,1.83613835534969,nz.backgr
-1.0385436705394,1.80360425227541,nz.backgr
-0.962183414349105,1.75432945964508,nz.backgr
-0.919555822864152,1.72138362184058,nz.backgr
-0.873502575378776,1.7005426426707,nz.backgr
-0.877765863010295,1.69886801149356,nz.backgr
-0.731723794862639,1.67067907835245,nz.backgr
-0.756651637921342,1.68731690601486,nz.backgr
-0.719055472750945,1.69001299325292,nz.backgr
-0.820083793380688,1.75390249253784,nz.backgr
-0.765898931820231,1.76957230853698,nz.backgr
-0.781158677418522,1.78712644435263,nz.backgr
-0.85551325544721,1.82324397319545,nz.backgr
-0.947050104347264,1.86032153120652,nz.backgr
-0.737669940040666,1.79615918154258,nz.backgr
-0.759803563720938,1.78970117495385,nz.backgr
-0.711697422731834,1.78052125423583,nz.backgr
-0.548793863322071,1.72621075212958,nz.backgr
-0.514802311076207,1.73781733177843,nz.backgr
-0.66925357239422,1.84308667958252,nz.backgr
-1.2532364711996,1.78949521984187,nz.backgr
-1.20182910361524,1.81401889972752,nz.backgr
-1.24394917169152,1.83424322204742,nz.backgr
-1.22524868424036,1.81190027258051,nz.backgr
-1.23612933485637,1.81760354681262,nz.backgr
-1.18786023237063,1.78394167348223,nz.backgr
-1.20287374857003,1.79429570882651,nz.backgr
-1.1228614267865,1.78879910522466,nz.backgr
-1.03728740392235,1.73687799351309,nz.backgr
-1.02750355269203,1.74051889007339,nz.backgr
-1.00363952675787,1.7438434079408,nz.backgr
-0.861468632870992,1.70129157978946,nz.backgr
-0.769823161516445,1.70301983648942,nz.backgr
-0.826034146058977,1.71996676250381,nz.backgr
-0.861471851712653,1.75775918967462,nz.backgr
-0.94070280515418,1.80132455961012,nz.backgr
-0.789475270240995,1.77216276012892,nz.backgr
-0.785018361575511,1.79207042039862,nz.backgr
-0.700895359115198,1.75328558269996,nz.backgr
-0.655161813782625,1.72368079693684,nz.backgr
-0.634201005507991,1.71618537869609,nz.backgr
-0.526740518713025,1.68798569434237,nz.backgr
-0.423191687395906,1.67071024904803,nz.backgr
-0.504128766751643,1.73811631715325,nz.backgr
-0.765301980762184,1.87105943913315,nz.backgr
-1.29490467770963,1.79519335489437,nz.backgr
-1.23506516848162,1.75938984492981,nz.backgr
-1.16781992572927,1.73777237286523,nz.backgr
-1.07446697328787,1.69417634150723,nz.backgr
-1.22706168217489,1.73436266607088,nz.backgr
-1.16659033191324,1.74906660896626,nz.backgr
-1.16728695209749,1.76612355629305,nz.backgr
-1.12413868806572,1.77980594016115,nz.backgr
-1.13800157015105,1.78198037262163,nz.backgr
-1.08535247952156,1.75881687847849,nz.backgr
-1.04327505782018,1.75255239329841,nz.backgr
-0.944170032536714,1.71769595330253,nz.backgr
-0.828676890447711,1.70162809226266,nz.backgr
-0.906019784792173,1.72769973644906,nz.backgr
-0.823507221563881,1.74475090569621,nz.backgr
-0.8625476189317,1.7515786803893,nz.backgr
-0.804889958063665,1.73088866884537,nz.backgr
-0.776359093958991,1.73419817853551,nz.backgr
-0.654121147984027,1.70170426003767,nz.backgr
-0.677737154030267,1.70389740539026,nz.backgr
-0.536301372046371,1.67732801013846,nz.backgr
-0.454710410907328,1.67446377698672,nz.backgr
-0.525741386933199,1.74061393434172,nz.backgr
-0.496545254792265,1.75195647576396,nz.backgr
-0.622471155502438,1.82911045814683,nz.backgr
-0.705382439906335,1.87455038872247,nz.backgr
-1.38901716432299,1.80504044404972,nz.backgr
-1.37401199525189,1.76164610202027,nz.backgr
-1.02142971834315,1.60650448224393,nz.backgr
-0.920171162328336,1.54425636132517,nz.backgr
-0.613884094686202,1.41441497328487,nz.backgr
-0.590722975714865,1.3955477948287,nz.backgr
-0.915201319112791,1.54244541120222,nz.backgr
-0.89925757201052,1.52544209829497,nz.backgr
-1.09221716731341,1.67127522312939,nz.backgr
-1.20001304281776,1.73050404307318,nz.backgr
-1.0410515757121,1.68999972412596,nz.backgr
-0.994357768696618,1.69086501104956,nz.backgr
-0.887723369290559,1.65605818289371,nz.backgr
-0.83387159970741,1.60794167423299,nz.backgr
-0.895736200456088,1.67061332443447,nz.backgr
-0.828510348647542,1.70491839810297,nz.backgr
-0.791562537622054,1.69594146415201,nz.backgr
-0.838887654040451,1.72193763206729,nz.backgr
-0.808329554903642,1.70998383157797,nz.backgr
-0.750534925497726,1.68693097318143,nz.backgr
-0.732754732815348,1.71034975491134,nz.backgr
-0.692343315552896,1.73213133018979,nz.backgr
-0.565260012448335,1.72984588279622,nz.backgr
-0.629255879582321,1.75942782956417,nz.backgr
-0.655391245519978,1.79609995486366,nz.backgr
-0.670142912701189,1.82579449619991,nz.backgr
-0.752662621399783,1.89727395982448,nz.backgr
-1.35738321624425,1.73871769428032,nz.backgr
-1.38422279858756,1.74274967896984,nz.backgr
-1.19106755614452,1.66043683102383,nz.backgr
-1.0593635857547,1.58109288565054,nz.backgr
-0.766871509780191,1.4403302443061,nz.backgr
-0.66535164996567,1.40367108264163,nz.backgr
-0.515459742507336,1.30041202298448,nz.backgr
-0.630355971850609,1.43191075113201,nz.backgr
-0.988163808852661,1.61086594659519,nz.backgr
-1.09260294214472,1.6437300588788,nz.backgr
-1.05705086309096,1.69982263217438,nz.backgr
-1.01403846170009,1.69023661181685,nz.backgr
-0.923841353450434,1.59017861604886,nz.backgr
-0.85471380933502,1.6253769113885,nz.backgr
-0.84280285194091,1.69187274317694,nz.backgr
-0.852173807412919,1.65431541720823,nz.backgr
-0.771511909104589,1.62786596522469,nz.backgr
-0.607598680034947,1.62306120091463,nz.backgr
-0.647076371406082,1.64304355673868,nz.backgr
-0.664001307962649,1.6786357106726,nz.backgr
-0.781532412168907,1.72678037086934,nz.backgr
-0.687664096706919,1.73872765537026,nz.backgr
-0.584198829227041,1.72935454377339,nz.backgr
-0.656785687780383,1.75997037073057,nz.backgr
-0.631684720067397,1.77773718871033,nz.backgr
-0.603217475421143,1.80770579361638,nz.backgr
-0.687715207253496,1.89544085920354,nz.backgr
-1.38293042539023,1.72684577023376,nz.backgr
-1.18787236772454,1.58551939983268,nz.backgr
-1.04876331683391,1.55633471571284,nz.backgr
-0.800920042937068,1.45956479033264,nz.backgr
-0.757179163533133,1.4268025766805,nz.backgr
-0.575162633050754,1.33984702455181,nz.backgr
-0.837293324297395,1.48735821297362,nz.backgr
-1.06479287601656,1.61251025583287,nz.backgr
-1.10847633172387,1.65525522025568,nz.backgr
-1.15755342357327,1.69862935887203,nz.backgr
-1.06351077034303,1.68929925510967,nz.backgr
-0.959984857278765,1.64327232580993,nz.backgr
-0.897848472240793,1.61600802832276,nz.backgr
-0.828810632227753,1.65384963056945,nz.backgr
-0.756515462758108,1.64566595029731,nz.backgr
-0.594677101251622,1.54305069973329,nz.backgr
-0.75339250943246,1.6054991595316,nz.backgr
-0.678525603421878,1.64689124137019,nz.backgr
-0.700010827120001,1.68878968328953,nz.backgr
-0.654040465373441,1.69504210462048,nz.backgr
-0.711927465291343,1.71935063963448,nz.backgr
-0.554307057489637,1.67097198803094,nz.backgr
-0.512092400313819,1.6726148598815,nz.backgr
-0.484080511641395,1.70513927064062,nz.backgr
-0.613864912254726,1.77179353056229,nz.backgr
-0.673943894966849,1.85971217335286,nz.backgr
-0.677630838567789,1.88689485978181,nz.backgr
-1.48556409167923,1.71228449994672,nz.backgr
-1.35783577892676,1.67388802888018,nz.backgr
-1.23753473846784,1.6395670149077,nz.backgr
-0.890588719271451,1.50545495856396,nz.backgr
-0.785426823897573,1.42570422954138,nz.backgr
-0.652248705437898,1.41419364862396,nz.backgr
-0.905856176654186,1.53258598744593,nz.backgr
-0.856875606128757,1.51900127120919,nz.backgr
-1.07389047683875,1.6446687950006,nz.backgr
-1.0978080087991,1.70382152585163,nz.backgr
-0.928454609400668,1.64827556627159,nz.backgr
-0.587026385095446,1.46360860672724,nz.backgr
-0.830643215250319,1.61457899358309,nz.backgr
-0.847779462433097,1.66975999437437,nz.backgr
-0.759450873935726,1.64064743652453,nz.backgr
-0.695581009358673,1.61517290022956,nz.backgr
-0.614878771263204,1.6128092347597,nz.backgr
-0.553948599193142,1.6255348484278,nz.backgr
-0.659929562751815,1.67945614958138,nz.backgr
-0.600288041992308,1.67043715767952,nz.backgr
-0.618683308341061,1.68861912212535,nz.backgr
-0.549896008972607,1.71294621338301,nz.backgr
-0.686746100020816,1.7866182290591,nz.backgr
-0.732986195053821,1.83115163991532,nz.backgr
-0.791041058084657,1.8824472929905,nz.backgr
-1.47344179960392,1.7252294509396,nz.backgr
-1.25134520927271,1.62597948156251,nz.backgr
-1.08074517954962,1.56864643153226,nz.backgr
-0.851708595955027,1.47909947181868,nz.backgr
-0.598503453720908,1.39906160203426,nz.backgr
-0.577116201515591,1.3700509588463201,nz.backgr
-0.843553265632527,1.53906956812309,nz.backgr
-1.11304575582147,1.65916140258418,nz.backgr
-1.05198324873074,1.68460505117028,nz.backgr
-1.04024931853131,1.7077012971727,nz.backgr
-0.841272194271893,1.62372810872814,nz.backgr
-0.884809012019278,1.67570597134365,nz.backgr
-0.780661704623839,1.67635658654244,nz.backgr
-0.755465093840202,1.6537873528932,nz.backgr
-0.574388626530368,1.6255645066599,nz.backgr
-0.566938468655795,1.61707569974519,nz.backgr
-0.479814071321764,1.62114312725019,nz.backgr
-0.497108952458864,1.63017996269352,nz.backgr
-0.508611974439186,1.6438103668294901,nz.backgr
-0.678874742857068,1.73976425599834,nz.backgr
-0.618913250683948,1.74724129760445,nz.backgr
-0.697176134463739,1.77256859444999,nz.backgr
-0.643788769632234,1.79295519791025,nz.backgr
-0.697503270075824,1.84302698966598,nz.backgr
-1.23755424114928,1.63235905459008,nz.backgr
-1.29004167800699,1.65698340638704,nz.backgr
-1.22954750816893,1.63086857637095,nz.backgr
-1.13263513186056,1.59888267270685,nz.backgr
-0.593023927361089,1.37709856303429,nz.backgr
-0.654366686518434,1.43581348528581,nz.backgr
-1.02391971939642,1.59317543727279,nz.backgr
-1.03421121138221,1.68417613721177,nz.backgr
-0.942892884141036,1.68041305478854,nz.backgr
-0.860958249869236,1.67539970542879,nz.backgr
-0.795687557371112,1.70462745088971,nz.backgr
-0.846223466704673,1.70998555740922,nz.backgr
-0.675194926027951,1.6685503712566,nz.backgr
-0.593199762609282,1.65817218795308,nz.backgr
-0.550945569690655,1.63642624239413,nz.backgr
-0.523443261193227,1.62832735421447,nz.backgr
-0.495619331030538,1.61667497900296,nz.backgr
-0.434447146069751,1.61580968703941,nz.backgr
-0.671228361676934,1.75797007941395,nz.backgr
-0.748185652164955,1.78473176010261,nz.backgr
-0.568891714461904,1.73401218631161,nz.backgr
-0.552650402985101,1.74528896443694,nz.backgr
-0.673142448971349,1.83164495219379,nz.backgr
-0.700179681077357,1.87808630611037,nz.backgr
-1.41771413567804,1.74250828735357,nz.backgr
-1.33685752855001,1.68209072311234,nz.backgr
-1.30829482819741,1.68574681830877,nz.backgr
-1.12730670078631,1.64869561469147,nz.backgr
-0.769666795026516,1.479086221902,nz.backgr
-0.835621809370532,1.55276656913356,nz.backgr
-1.10853125584989,1.71239700600044,nz.backgr
-1.06717681490771,1.71654464506628,nz.backgr
-0.890032068933193,1.66934115439555,nz.backgr
-0.840942458829325,1.66853379654413,nz.backgr
-0.87951143932576,1.71144196277449,nz.backgr
-0.779797172710631,1.69581196287167,nz.backgr
-0.586334896654629,1.65570110557968,nz.backgr
-0.565572507291064,1.60751201786142,nz.backgr
-0.436212430401315,1.6140859970792,nz.backgr
-0.477099041318077,1.65923106061818,nz.backgr
-0.542157998604544,1.69902376051662,nz.backgr
-0.702932625149512,1.78139019559468,nz.backgr
-0.729045912999951,1.79839786877207,nz.backgr
-0.628766261299386,1.79297156389405,nz.backgr
-0.652211372754249,1.81397500997855,nz.backgr
-0.705188869736347,1.84803089151638,nz.backgr
-0.639009997617831,1.86155652905163,nz.backgr
-1.29182177481749,1.74340850264838,nz.backgr
-1.24640324312225,1.69644454890712,nz.backgr
-1.30875767127625,1.76249655143817,nz.backgr
-1.16690755296149,1.7112657546978,nz.backgr
-1.13971202851275,1.70539780601921,nz.backgr
-1.09018546913056,1.72024228708419,nz.backgr
-1.09466765663482,1.73432384429497,nz.backgr
-0.873279680398025,1.66462707936949,nz.backgr
-0.828744446513118,1.67276304916202,nz.backgr
-0.932235871896976,1.70938325151409,nz.backgr
-0.816547100046834,1.69252215156425,nz.backgr
-0.761615982715384,1.68246164364056,nz.backgr
-0.711427873134129,1.67282563886175,nz.backgr
-0.512293416891471,1.65523355670655,nz.backgr
-0.45962937121605,1.67870778175603,nz.backgr
-0.591726557134693,1.73882371517097,nz.backgr
-0.630460566454342,1.75254806641795,nz.backgr
-0.620814687302381,1.8431059361042,nz.backgr
-1.31562796476534,1.75189492973694,nz.backgr
-1.34689345843665,1.7793022911473,nz.backgr
-1.28583263082717,1.77297963206368,nz.backgr
-1.09844049655103,1.70401789634957,nz.backgr
-1.12927463428275,1.7351037305107,nz.backgr
-1.02090984188914,1.70159790474757,nz.backgr
-1.05325353326149,1.72795639981698,nz.backgr
-0.909718782119245,1.69638956703205,nz.backgr
-0.911998109770064,1.73128604130622,nz.backgr
-0.577843708084345,1.59860830154498,nz.backgr
-0.54464957429612,1.55314795992739,nz.backgr
-0.574105421388147,1.63616764647925,nz.backgr
-0.506017608736878,1.63732549573349,nz.backgr
-0.511389133676241,1.70241939139,nz.backgr
-0.438057591525544,1.70170028339567,nz.backgr
-0.584046517328444,1.75094866910646,nz.backgr
-0.569408209923399,1.79392858704546,nz.backgr
-0.617031865474294,1.80692666664447,nz.backgr
-0.666139969676492,1.83896086859413,nz.backgr
-0.635580233357067,1.86200723118232,nz.backgr
-0.438973614998445,1.83611782255064,nz.backgr
-1.23864062798436,1.73345803992274,nz.backgr
-1.24905996414784,1.75021481387319,nz.backgr
-1.29285892271334,1.77682310412673,nz.backgr
-1.17173476394444,1.74967344049484,nz.backgr
-1.08301134222374,1.74605932178273,nz.backgr
-0.966420007171102,1.71349126815574,nz.backgr
-0.964561934043961,1.71223677482882,nz.backgr
-0.912316965524441,1.70628494848332,nz.backgr
-0.756113171870045,1.68206561531696,nz.backgr
-0.65691686345152,1.65342551266611,nz.backgr
